Snapshot;Class;ChangeType
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.BaseCommands;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.Call;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.CallManager;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.CommandException;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.Connection;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.CsimFileHandler;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.DataCallState;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.DataConnectionAc;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.DataConnectionTracker;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.DebugService;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.DefaultPhoneNotifier;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.DriverCall;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccCardApplicationStatus;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccCardProxy;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccCardStatus;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccConstants;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccException;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccFileHandler;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccFileNotFound;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccFileTypeMismatch;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccIoResult;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccProvider;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccRecords;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccRefreshResponse;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccServiceTable;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccSmsInterfaceManager;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccUtils;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccVmFixedException;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.IccVmNotSupportedException;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.MccTable;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.Phone;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.PhoneBase;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.PhoneFactory;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.PhoneProxy;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.PhoneStateIntentReceiver;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.PhoneSubInfo;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.RIL;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.RILRequest;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.RetryManager;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.SMSDispatcher;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.SmsStorageMonitor;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.SmsUsageMonitor;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.TelephonyCapabilities;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.UiccCard;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.UiccCardApplication;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.UsimFileHandler;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.WapPushOverSms;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cat.CatCmdMessage;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cat.CatLog;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cat.CatResponseMessage;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cat.CatService;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cat.CommandParamsFactory;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cat.ComprehensionTlv;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CDMALTEPhone;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CDMAPhone;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaCallTracker;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaCallWaitingNotification;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaConnection;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaDataConnection;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaDataConnectionTracker;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaLteServiceStateTracker;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaMmiCode;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaSMSDispatcher;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaServiceStateTracker;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.EriManager;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.RuimFileHandler;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.RuimPhoneBookInterfaceManager;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.RuimRecords;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.RuimSmsInterfaceManager;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.SmsMessage;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.sms.BearerData;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.GSMPhone;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.GsmCallTracker;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.GsmConnection;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.GsmDataConnection;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.GsmDataConnectionTracker;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.GsmMmiCode;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.GsmSMSDispatcher;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.GsmServiceStateTracker;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.SIMFileHandler;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.SIMRecords;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.SimSmsInterfaceManager;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.SmsMessage;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.SpnOverride;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.UsimDataDownloadHandler;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.UsimPhoneBookManager;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.UsimServiceTable;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.VoiceMailConstants;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.ims.IsimFileHandler;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.ims.IsimRecords;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.ims.IsimUiccRecords;D
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.sip.SipConnectionBase;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.sip.SipPhone;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.sip.SipPhoneBase;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.sip.SipPhoneFactory;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.test.ModelInterpreter;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.test.SimulatedCommands;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.test.SimulatedGsmCallState;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.AdnRecord;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.AdnRecordCache;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.AdnRecordLoader;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.CsimFileHandler;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccCardApplicationStatus;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccCardProxy;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccCardStatus;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccConstants;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccException;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccFileHandler;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccFileNotFound;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccFileTypeMismatch;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccIoResult;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccRecords;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccRefreshResponse;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccServiceTable;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccUtils;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccVmFixedException;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IccVmNotSupportedException;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IsimFileHandler;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IsimRecords;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.IsimUiccRecords;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.RuimFileHandler;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.RuimRecords;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.SIMFileHandler;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.SIMRecords;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.SpnOverride;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.UiccCard;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.UiccCardApplication;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.UiccController;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.UsimFileHandler;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.UsimServiceTable;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.uicc.VoiceMailConstants;A
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.telephonymockriltests.functional.SimpleTestUsingMockRil;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.frameworks.telephonytests.TelephonyMockRilTestRunner;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.SmsMessageBodyTest;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.cdma.CdmaSmsCbTest;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.GsmSmsCbTest;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.UsimDataDownloadCommands;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.gsm.UsimDataDownloadTest;M
cd17a8e56bf5fa1af49d4447e65dc69e4741e7bf;com.android.internal.telephony.mockril.MockRilTest;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.mockril.MockRilController;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;android.provider.Telephony;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;android.telephony.SmsMessage;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.AdnRecord;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.AdnRecordCache;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.AdnRecordLoader;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.ApnContext;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.BaseCommands;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.Call;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.CallManager;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.CommandException;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.Connection;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.CsimFileHandler;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.DataCallState;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.DataConnectionAc;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.DataConnectionTracker;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.DebugService;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.DefaultPhoneNotifier;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.DriverCall;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccCardApplicationStatus;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccCardProxy;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccCardStatus;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccConstants;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccException;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccFileHandler;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccFileNotFound;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccFileTypeMismatch;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccIoResult;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccProvider;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccRecords;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccRefreshResponse;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccServiceTable;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccSmsInterfaceManager;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccUtils;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccVmFixedException;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.IccVmNotSupportedException;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.MccTable;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.Phone;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.PhoneBase;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.PhoneFactory;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.PhoneProxy;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.PhoneStateIntentReceiver;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.PhoneSubInfo;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.RIL;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.RILRequest;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.RetryManager;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.SMSDispatcher;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.SmsStorageMonitor;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.SmsUsageMonitor;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.TelephonyCapabilities;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.UiccCard;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.UiccCardApplication;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.UsimFileHandler;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.WapPushOverSms;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cat.CatCmdMessage;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cat.CatLog;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cat.CatResponseMessage;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cat.CatService;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cat.CommandParamsFactory;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cat.ComprehensionTlv;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CDMALTEPhone;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CDMAPhone;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CdmaCallTracker;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CdmaCallWaitingNotification;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CdmaConnection;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CdmaDataConnection;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CdmaDataConnectionTracker;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CdmaLteServiceStateTracker;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CdmaMmiCode;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CdmaSMSDispatcher;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CdmaServiceStateTracker;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.EriManager;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.RuimFileHandler;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.RuimPhoneBookInterfaceManager;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.RuimRecords;A
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.RuimSmsInterfaceManager;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.SmsMessage;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.cdma.sms.BearerData;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.gsm.GSMPhone;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.gsm.GsmCallTracker;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.gsm.GsmConnection;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.gsm.GsmDataConnection;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.gsm.GsmDataConnectionTracker;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.gsm.GsmMmiCode;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.gsm.GsmSMSDispatcher;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;com.android.internal.telephony.gsm.GsmServiceStateTracker;M
